event_id,user_id,event_type,event_at,referral_id,metadata_json
25490,298,receipt_scan_started,2024-06-23 08:28:43,,{}
25491,298,receipt_scan_completed,2024-06-23 08:30:43,,{}
25492,177,receipt_scan_started,2024-05-31 19:54:25,,{}
25493,552,receipt_scan_started,2024-02-01 21:36:42,,{}
25494,242,receipt_scan_started,2024-06-28 11:52:43,,{}
25495,242,receipt_scan_completed,2024-06-28 11:53:43,,{}
25496,613,receipt_scan_started,2024-05-15 01:56:57,,{}
25497,613,receipt_scan_completed,2024-05-15 01:57:57,,{}
25498,1042,receipt_scan_started,2024-04-19 11:51:26,,{}
25499,1042,receipt_scan_completed,2024-04-19 11:54:26,,{}
25500,1042,incentive_viewed,2024-04-19 11:29:26,,{}
25501,771,receipt_scan_started,2024-01-14 19:54:02,,{}
25502,771,receipt_scan_completed,2024-01-14 19:55:02,,{}
25503,801,receipt_scan_started,2024-03-16 09:52:31,,{}
25504,801,receipt_scan_completed,2024-03-16 09:57:31,,{}
25505,877,receipt_scan_started,2024-01-17 08:16:31,,{}
25506,877,receipt_scan_completed,2024-01-17 08:21:31,,{}
25507,239,receipt_scan_started,2024-06-29 15:49:14,,{}
25508,239,incentive_viewed,2024-06-29 15:25:14,,{}
25509,288,receipt_scan_started,2024-01-13 08:06:03,,{}
25510,288,incentive_viewed,2024-01-13 07:24:03,,{}
25511,368,receipt_scan_started,2024-06-29 23:23:37,,{}
25512,368,receipt_scan_completed,2024-06-29 23:26:37,,{}
25513,235,receipt_scan_started,2024-05-01 20:05:04,,{}
25514,235,receipt_scan_completed,2024-05-01 20:10:04,,{}
25515,235,incentive_viewed,2024-05-01 19:47:04,,{}
25516,877,receipt_scan_started,2024-04-05 12:16:03,,{}
25517,877,receipt_scan_completed,2024-04-05 12:19:03,,{}
25518,877,incentive_viewed,2024-04-05 11:57:03,,{}
25519,947,receipt_scan_started,2024-02-12 09:34:10,,{}
25520,947,receipt_scan_completed,2024-02-12 09:37:10,,{}
25521,1128,receipt_scan_started,2024-05-28 20:08:24,,{}
25522,776,receipt_scan_started,2024-02-10 15:32:06,,{}
25523,776,receipt_scan_completed,2024-02-10 15:37:06,,{}
25524,221,receipt_scan_started,2024-04-01 06:59:56,,{}
25525,221,receipt_scan_completed,2024-04-01 07:04:56,,{}
25526,221,incentive_viewed,2024-04-01 06:12:56,,{}
25527,611,receipt_scan_started,2024-01-14 15:43:47,,{}
25528,611,incentive_viewed,2024-01-14 15:40:47,,{}
25529,947,receipt_scan_started,2024-01-11 16:32:40,,{}
25530,947,receipt_scan_completed,2024-01-11 16:34:40,,{}
25531,521,receipt_scan_started,2024-06-20 20:39:53,,{}
25532,521,receipt_scan_completed,2024-06-20 20:43:53,,{}
25533,521,incentive_viewed,2024-06-20 20:22:53,,{}
25534,338,receipt_scan_started,2024-01-08 21:51:30,,{}
25535,338,receipt_scan_completed,2024-01-08 21:52:30,,{}
25536,338,incentive_viewed,2024-01-08 21:42:30,,{}
25537,824,receipt_scan_started,2024-01-22 02:54:52,,{}
25538,824,receipt_scan_completed,2024-01-22 02:57:52,,{}
25539,148,receipt_scan_started,2024-02-21 22:22:47,,{}
25540,148,receipt_scan_completed,2024-02-21 22:24:47,,{}
25541,595,receipt_scan_started,2024-06-06 21:56:39,,{}
25542,595,receipt_scan_completed,2024-06-06 21:59:39,,{}
25543,595,incentive_viewed,2024-06-06 21:16:39,,{}
25544,253,receipt_scan_started,2024-02-05 05:55:00,,{}
25545,253,receipt_scan_completed,2024-02-05 06:00:00,,{}
25546,253,incentive_viewed,2024-02-05 05:12:00,,{}
25547,672,receipt_scan_started,2024-01-14 17:27:46,,{}
25548,672,incentive_viewed,2024-01-14 16:41:46,,{}
25549,184,receipt_scan_started,2024-06-14 18:14:27,,{}
25550,184,receipt_scan_completed,2024-06-14 18:18:27,,{}
25551,184,incentive_viewed,2024-06-14 17:58:27,,{}
25552,290,receipt_scan_started,2024-01-12 16:15:06,,{}
25553,290,receipt_scan_completed,2024-01-12 16:18:06,,{}
25554,945,receipt_scan_started,2024-05-11 07:23:30,,{}
25555,945,receipt_scan_completed,2024-05-11 07:24:30,,{}
25556,1141,receipt_scan_started,2024-01-25 22:38:10,,{}
25557,1141,receipt_scan_completed,2024-01-25 22:40:10,,{}
25558,993,receipt_scan_started,2024-01-05 22:20:11,,{}
25559,993,receipt_scan_completed,2024-01-05 22:22:11,,{}
25560,712,receipt_scan_started,2024-01-18 14:15:56,,{}
25561,712,receipt_scan_completed,2024-01-18 14:17:56,,{}
25562,712,incentive_viewed,2024-01-18 13:55:56,,{}
25563,809,receipt_scan_started,2024-03-07 21:49:08,,{}
25564,809,receipt_scan_completed,2024-03-07 21:51:08,,{}
25565,809,incentive_viewed,2024-03-07 21:41:08,,{}
25566,887,receipt_scan_started,2024-03-21 19:41:30,,{}
25567,611,receipt_scan_started,2024-03-20 20:22:26,,{}
25568,611,receipt_scan_completed,2024-03-20 20:27:26,,{}
25569,611,incentive_viewed,2024-03-20 19:57:26,,{}
25570,605,receipt_scan_started,2024-04-03 06:39:10,,{}
25571,605,receipt_scan_completed,2024-04-03 06:43:10,,{}
25572,852,receipt_scan_started,2024-01-02 15:08:24,,{}
25573,852,receipt_scan_completed,2024-01-02 15:13:24,,{}
25574,619,receipt_scan_started,2024-01-25 01:32:11,,{}
25575,619,receipt_scan_completed,2024-01-25 01:34:11,,{}
25576,398,receipt_scan_started,2024-06-21 15:37:01,,{}
25577,398,receipt_scan_completed,2024-06-21 15:42:01,,{}
25578,822,receipt_scan_started,2024-03-15 19:22:29,,{}
25579,822,receipt_scan_completed,2024-03-15 19:27:29,,{}
25580,822,incentive_viewed,2024-03-15 18:47:29,,{}
25581,1126,receipt_scan_started,2024-05-01 19:32:56,,{}
25582,1126,receipt_scan_completed,2024-05-01 19:35:56,,{}
25583,1126,incentive_viewed,2024-05-01 19:20:56,,{}
25584,393,receipt_scan_started,2024-03-03 11:39:45,,{}
25585,393,receipt_scan_completed,2024-03-03 11:42:45,,{}
25586,1040,receipt_scan_started,2024-03-09 16:17:59,,{}
25587,1040,receipt_scan_completed,2024-03-09 16:21:59,,{}
25588,1040,incentive_viewed,2024-03-09 15:52:59,,{}
25589,694,receipt_scan_started,2024-02-10 06:57:29,,{}
25590,694,receipt_scan_completed,2024-02-10 07:00:29,,{}
25591,724,receipt_scan_started,2024-02-05 17:38:20,,{}
25592,724,receipt_scan_completed,2024-02-05 17:42:20,,{}
25593,724,incentive_viewed,2024-02-05 17:13:20,,{}
25594,253,receipt_scan_started,2024-06-23 18:09:38,,{}
25595,253,receipt_scan_completed,2024-06-23 18:14:38,,{}
25596,258,receipt_scan_started,2024-01-16 17:39:30,,{}
25597,258,receipt_scan_completed,2024-01-16 17:44:30,,{}
25598,258,incentive_viewed,2024-01-16 16:48:30,,{}
25599,316,receipt_scan_started,2024-04-06 07:41:48,,{}
25600,316,receipt_scan_completed,2024-04-06 07:45:48,,{}
25601,162,receipt_scan_started,2024-06-02 16:28:04,,{}
25602,162,receipt_scan_completed,2024-06-02 16:33:04,,{}
25603,766,receipt_scan_started,2024-01-19 17:02:27,,{}
25604,766,receipt_scan_completed,2024-01-19 17:07:27,,{}
25605,167,receipt_scan_started,2024-06-24 20:22:39,,{}
25606,717,receipt_scan_started,2024-06-14 19:40:13,,{}
25607,717,receipt_scan_completed,2024-06-14 19:41:13,,{}
25608,764,receipt_scan_started,2024-02-05 17:23:15,,{}
25609,764,receipt_scan_completed,2024-02-05 17:24:15,,{}
25610,47,receipt_scan_started,2024-06-17 14:55:03,,{}
25611,47,receipt_scan_completed,2024-06-17 14:57:03,,{}
25612,833,receipt_scan_started,2024-01-11 22:35:31,,{}
25613,833,receipt_scan_completed,2024-01-11 22:38:31,,{}
25614,736,receipt_scan_started,2024-02-13 02:47:31,,{}
25615,736,receipt_scan_completed,2024-02-13 02:50:31,,{}
25616,736,incentive_viewed,2024-02-13 02:41:31,,{}
25617,1066,receipt_scan_started,2024-02-24 17:56:16,,{}
25618,1066,receipt_scan_completed,2024-02-24 17:57:16,,{}
25619,86,receipt_scan_started,2024-02-22 08:51:18,,{}
25620,86,receipt_scan_completed,2024-02-22 08:56:18,,{}
25621,86,incentive_viewed,2024-02-22 08:37:18,,{}
25622,1030,receipt_scan_started,2024-02-29 14:13:05,,{}
25623,1030,receipt_scan_completed,2024-02-29 14:17:05,,{}
25624,146,receipt_scan_started,2024-04-16 20:55:35,,{}
25625,146,receipt_scan_completed,2024-04-16 20:56:35,,{}
25626,146,incentive_viewed,2024-04-16 20:16:35,,{}
25627,290,receipt_scan_started,2024-01-07 06:55:00,,{}
25628,290,receipt_scan_completed,2024-01-07 06:57:00,,{}
25629,834,receipt_scan_started,2024-04-24 19:33:54,,{}
25630,834,receipt_scan_completed,2024-04-24 19:36:54,,{}
25631,834,incentive_viewed,2024-04-24 18:46:54,,{}
25632,801,receipt_scan_started,2024-02-29 19:15:43,,{}
25633,801,receipt_scan_completed,2024-02-29 19:19:43,,{}
25634,223,receipt_scan_started,2024-01-04 22:37:38,,{}
25635,223,incentive_viewed,2024-01-04 22:22:38,,{}
25636,388,receipt_scan_started,2024-04-04 07:55:15,,{}
25637,388,receipt_scan_completed,2024-04-04 08:00:15,,{}
25638,160,receipt_scan_started,2024-02-25 19:31:31,,{}
25639,160,receipt_scan_completed,2024-02-25 19:33:31,,{}
25640,225,receipt_scan_started,2024-06-30 22:02:01,,{}
25641,225,receipt_scan_completed,2024-06-30 22:06:01,,{}
25642,225,incentive_viewed,2024-06-30 21:06:01,,{}
25643,717,receipt_scan_started,2024-04-09 18:28:59,,{}
25644,717,receipt_scan_completed,2024-04-09 18:29:59,,{}
25645,717,incentive_viewed,2024-04-09 17:32:59,,{}
25646,825,receipt_scan_started,2024-03-09 18:32:21,,{}
25647,825,receipt_scan_completed,2024-03-09 18:37:21,,{}
25648,783,receipt_scan_started,2024-06-11 18:59:15,,{}
25649,783,receipt_scan_completed,2024-06-11 19:03:15,,{}
25650,107,receipt_scan_started,2024-04-05 08:48:20,,{}
25651,107,receipt_scan_completed,2024-04-05 08:51:20,,{}
25652,776,receipt_scan_started,2024-05-27 11:42:14,,{}
25653,776,receipt_scan_completed,2024-05-27 11:43:14,,{}
25654,714,receipt_scan_started,2024-06-03 10:30:03,,{}
25655,714,receipt_scan_completed,2024-06-03 10:31:03,,{}
25656,971,receipt_scan_started,2024-04-13 06:17:22,,{}
25657,723,receipt_scan_started,2024-05-06 10:38:37,,{}
25658,723,receipt_scan_completed,2024-05-06 10:40:37,,{}
25659,1141,receipt_scan_started,2024-06-18 09:53:38,,{}
25660,1141,receipt_scan_completed,2024-06-18 09:57:38,,{}
25661,57,receipt_scan_started,2024-01-20 09:30:11,,{}
25662,57,receipt_scan_completed,2024-01-20 09:32:11,,{}
25663,57,incentive_viewed,2024-01-20 08:39:11,,{}
25664,367,receipt_scan_started,2024-01-08 13:48:12,,{}
25665,367,receipt_scan_completed,2024-01-08 13:50:12,,{}
25666,508,receipt_scan_started,2024-05-07 06:13:30,,{}
25667,508,receipt_scan_completed,2024-05-07 06:17:30,,{}
25668,508,incentive_viewed,2024-05-07 05:43:30,,{}
25669,419,receipt_scan_started,2024-03-03 09:56:09,,{}
25670,419,receipt_scan_completed,2024-03-03 09:57:09,,{}
25671,419,incentive_viewed,2024-03-03 09:26:09,,{}
25672,74,receipt_scan_started,2024-01-17 18:09:43,,{}
25673,74,receipt_scan_completed,2024-01-17 18:13:43,,{}
25674,50,receipt_scan_started,2024-06-02 12:06:40,,{}
25675,50,receipt_scan_completed,2024-06-02 12:08:40,,{}
25676,131,receipt_scan_started,2024-01-06 08:09:59,,{}
25677,1050,receipt_scan_started,2024-06-01 12:39:14,,{}
25678,1050,receipt_scan_completed,2024-06-01 12:42:14,,{}
25679,114,receipt_scan_started,2024-03-01 15:53:48,,{}
25680,114,receipt_scan_completed,2024-03-01 15:54:48,,{}
25681,1056,receipt_scan_started,2024-02-20 19:25:18,,{}
25682,1056,receipt_scan_completed,2024-02-20 19:27:18,,{}
25683,150,receipt_scan_started,2024-03-03 16:46:51,,{}
25684,150,receipt_scan_completed,2024-03-03 16:49:51,,{}
25685,150,incentive_viewed,2024-03-03 15:52:51,,{}
25686,111,receipt_scan_started,2024-04-13 06:28:02,,{}
25687,111,receipt_scan_completed,2024-04-13 06:30:02,,{}
25688,111,incentive_viewed,2024-04-13 06:20:02,,{}
25689,714,receipt_scan_started,2024-06-03 12:58:50,,{}
25690,714,receipt_scan_completed,2024-06-03 13:00:50,,{}
25691,253,receipt_scan_started,2024-04-06 19:37:34,,{}
25692,253,receipt_scan_completed,2024-04-06 19:38:34,,{}
25693,1154,receipt_scan_started,2024-06-15 22:42:34,,{}
25694,1154,receipt_scan_completed,2024-06-15 22:44:34,,{}
25695,1154,incentive_viewed,2024-06-15 22:39:34,,{}
25696,841,receipt_scan_started,2024-06-22 18:50:22,,{}
25697,142,receipt_scan_started,2024-06-22 23:03:24,,{}
25698,142,receipt_scan_completed,2024-06-22 23:07:24,,{}
25699,608,receipt_scan_started,2024-02-13 19:41:41,,{}
25700,608,incentive_viewed,2024-02-13 19:09:41,,{}
25701,724,receipt_scan_started,2024-01-13 06:56:00,,{}
25702,724,receipt_scan_completed,2024-01-13 07:00:00,,{}
25703,926,receipt_scan_started,2024-05-03 19:17:34,,{}
25704,926,receipt_scan_completed,2024-05-03 19:19:34,,{}
25705,1022,receipt_scan_started,2024-06-01 19:12:47,,{}
25706,1022,receipt_scan_completed,2024-06-01 19:16:47,,{}
25707,614,receipt_scan_started,2024-03-28 21:20:06,,{}
25708,614,receipt_scan_completed,2024-03-28 21:22:06,,{}
25709,1020,receipt_scan_started,2024-04-02 21:46:01,,{}
25710,1020,receipt_scan_completed,2024-04-02 21:48:01,,{}
25711,1020,incentive_viewed,2024-04-02 21:09:01,,{}
25712,580,receipt_scan_started,2024-01-04 22:40:20,,{}
25713,580,receipt_scan_completed,2024-01-04 22:41:20,,{}
25714,363,receipt_scan_started,2024-05-03 17:31:23,,{}
25715,363,receipt_scan_completed,2024-05-03 17:36:23,,{}
25716,939,receipt_scan_started,2024-03-30 01:58:40,,{}
25717,939,receipt_scan_completed,2024-03-30 01:59:40,,{}
25718,736,receipt_scan_started,2024-03-24 20:20:48,,{}
25719,736,receipt_scan_completed,2024-03-24 20:22:48,,{}
25720,1079,receipt_scan_started,2024-03-07 23:27:15,,{}
25721,1079,receipt_scan_completed,2024-03-07 23:30:15,,{}
25722,909,receipt_scan_started,2024-01-15 15:09:26,,{}
25723,909,receipt_scan_completed,2024-01-15 15:14:26,,{}
25724,909,incentive_viewed,2024-01-15 14:43:26,,{}
25725,593,receipt_scan_started,2024-04-13 12:09:24,,{}
25726,593,incentive_viewed,2024-04-13 11:51:24,,{}
25727,1126,receipt_scan_started,2024-06-28 06:59:55,,{}
25728,1126,receipt_scan_completed,2024-06-28 07:04:55,,{}
25729,1065,receipt_scan_started,2024-02-23 11:05:35,,{}
25730,1065,receipt_scan_completed,2024-02-23 11:08:35,,{}
25731,248,receipt_scan_started,2024-03-15 06:48:44,,{}
25732,248,receipt_scan_completed,2024-03-15 06:53:44,,{}
25733,248,incentive_viewed,2024-03-15 06:00:44,,{}
25734,479,receipt_scan_started,2024-03-02 18:08:03,,{}
25735,479,receipt_scan_completed,2024-03-02 18:10:03,,{}
25736,797,receipt_scan_started,2024-03-14 20:37:41,,{}
25737,797,receipt_scan_completed,2024-03-14 20:40:41,,{}
25738,797,incentive_viewed,2024-03-14 19:47:41,,{}
25739,1001,receipt_scan_started,2024-03-30 07:52:38,,{}
25740,1001,receipt_scan_completed,2024-03-30 07:54:38,,{}
25741,1044,receipt_scan_started,2024-03-04 19:12:05,,{}
25742,755,receipt_scan_started,2024-04-15 06:21:22,,{}
25743,755,incentive_viewed,2024-04-15 06:19:22,,{}
25744,456,receipt_scan_started,2024-06-05 20:06:24,,{}
25745,456,receipt_scan_completed,2024-06-05 20:09:24,,{}
25746,701,receipt_scan_started,2024-01-21 17:37:51,,{}
25747,701,receipt_scan_completed,2024-01-21 17:40:51,,{}
25748,701,incentive_viewed,2024-01-21 17:17:51,,{}
25749,12,receipt_scan_started,2024-04-04 10:43:19,,{}
25750,12,receipt_scan_completed,2024-04-04 10:48:19,,{}
25751,277,receipt_scan_started,2024-04-27 16:56:52,,{}
25752,277,receipt_scan_completed,2024-04-27 17:01:52,,{}
25753,277,incentive_viewed,2024-04-27 16:15:52,,{}
25754,465,receipt_scan_started,2024-03-17 22:16:34,,{}
25755,465,receipt_scan_completed,2024-03-17 22:20:34,,{}
25756,582,receipt_scan_started,2024-02-10 19:18:17,,{}
25757,582,receipt_scan_completed,2024-02-10 19:19:17,,{}
25758,110,receipt_scan_started,2024-05-27 17:18:55,,{}
25759,110,receipt_scan_completed,2024-05-27 17:20:55,,{}
25760,110,incentive_viewed,2024-05-27 16:54:55,,{}
25761,956,receipt_scan_started,2024-06-23 08:45:49,,{}
25762,956,receipt_scan_completed,2024-06-23 08:48:49,,{}
25763,587,receipt_scan_started,2024-04-18 14:38:50,,{}
25764,587,receipt_scan_completed,2024-04-18 14:43:50,,{}
25765,587,incentive_viewed,2024-04-18 14:21:50,,{}
25766,788,receipt_scan_started,2024-03-03 10:13:17,,{}
25767,788,receipt_scan_completed,2024-03-03 10:18:17,,{}
25768,637,receipt_scan_started,2024-03-18 15:01:55,,{}
25769,637,receipt_scan_completed,2024-03-18 15:03:55,,{}
25770,350,receipt_scan_started,2024-05-15 11:16:58,,{}
25771,350,receipt_scan_completed,2024-05-15 11:18:58,,{}
25772,350,incentive_viewed,2024-05-15 10:50:58,,{}
25773,369,receipt_scan_started,2024-06-12 14:52:23,,{}
25774,369,receipt_scan_completed,2024-06-12 14:56:23,,{}
25775,656,receipt_scan_started,2024-01-11 09:29:33,,{}
25776,656,receipt_scan_completed,2024-01-11 09:32:33,,{}
25777,656,incentive_viewed,2024-01-11 08:50:33,,{}
25778,132,receipt_scan_started,2024-01-13 19:40:51,,{}
25779,132,receipt_scan_completed,2024-01-13 19:44:51,,{}
25780,232,receipt_scan_started,2024-01-26 07:19:56,,{}
25781,232,incentive_viewed,2024-01-26 07:18:56,,{}
25782,922,receipt_scan_started,2024-03-11 12:00:50,,{}
25783,922,receipt_scan_completed,2024-03-11 12:02:50,,{}
25784,922,incentive_viewed,2024-03-11 11:17:50,,{}
25785,301,receipt_scan_started,2024-02-15 20:49:43,,{}
25786,301,receipt_scan_completed,2024-02-15 20:52:43,,{}
25787,301,incentive_viewed,2024-02-15 20:18:43,,{}
25788,831,receipt_scan_started,2024-03-02 15:11:59,,{}
25789,831,receipt_scan_completed,2024-03-02 15:14:59,,{}
25790,11,receipt_scan_started,2024-02-25 10:40:09,,{}
25791,11,receipt_scan_completed,2024-02-25 10:42:09,,{}
25792,11,incentive_viewed,2024-02-25 10:27:09,,{}
25793,532,receipt_scan_started,2024-02-06 13:38:58,,{}
25794,532,receipt_scan_completed,2024-02-06 13:39:58,,{}
25795,96,receipt_scan_started,2024-06-25 12:00:32,,{}
25796,96,receipt_scan_completed,2024-06-25 12:03:32,,{}
25797,687,receipt_scan_started,2024-02-10 07:25:55,,{}
25798,687,receipt_scan_completed,2024-02-10 07:29:55,,{}
25799,687,incentive_viewed,2024-02-10 06:36:55,,{}
25800,917,receipt_scan_started,2024-06-27 21:20:56,,{}
25801,943,receipt_scan_started,2024-06-09 16:25:06,,{}
25802,943,receipt_scan_completed,2024-06-09 16:29:06,,{}
25803,943,incentive_viewed,2024-06-09 15:29:06,,{}
25804,253,receipt_scan_started,2024-01-07 16:18:59,,{}
25805,253,receipt_scan_completed,2024-01-07 16:22:59,,{}
25806,650,receipt_scan_started,2024-02-22 17:18:27,,{}
25807,650,receipt_scan_completed,2024-02-22 17:21:27,,{}
25808,650,incentive_viewed,2024-02-22 16:36:27,,{}
25809,81,receipt_scan_started,2024-04-23 14:15:06,,{}
25810,81,receipt_scan_completed,2024-04-23 14:19:06,,{}
25811,81,incentive_viewed,2024-04-23 14:07:06,,{}
25812,393,receipt_scan_started,2024-01-06 10:52:04,,{}
25813,393,receipt_scan_completed,2024-01-06 10:53:04,,{}
25814,891,receipt_scan_started,2024-02-10 16:21:45,,{}
25815,470,receipt_scan_started,2024-03-23 19:20:48,,{}
25816,470,receipt_scan_completed,2024-03-23 19:21:48,,{}
25817,43,receipt_scan_started,2024-05-06 12:45:55,,{}
25818,43,receipt_scan_completed,2024-05-06 12:46:55,,{}
25819,176,receipt_scan_started,2024-06-25 19:59:34,,{}
25820,176,receipt_scan_completed,2024-06-25 20:02:34,,{}
25821,600,receipt_scan_started,2024-02-16 20:54:40,,{}
25822,600,incentive_viewed,2024-02-16 20:38:40,,{}
25823,187,receipt_scan_started,2024-06-11 17:27:49,,{}
25824,187,receipt_scan_completed,2024-06-11 17:29:49,,{}
25825,187,incentive_viewed,2024-06-11 16:37:49,,{}
25826,764,receipt_scan_started,2024-02-01 18:25:06,,{}
25827,1031,receipt_scan_started,2024-01-11 20:12:55,,{}
25828,1031,receipt_scan_completed,2024-01-11 20:13:55,,{}
25829,157,receipt_scan_started,2024-06-01 20:06:28,,{}
25830,157,receipt_scan_completed,2024-06-01 20:10:28,,{}
25831,63,receipt_scan_started,2024-02-16 15:49:47,,{}
25832,63,receipt_scan_completed,2024-02-16 15:51:47,,{}
25833,63,incentive_viewed,2024-02-16 15:12:47,,{}
25834,149,receipt_scan_started,2024-01-04 04:49:30,,{}
25835,149,receipt_scan_completed,2024-01-04 04:52:30,,{}
25836,817,receipt_scan_started,2024-03-22 16:17:54,,{}
25837,817,receipt_scan_completed,2024-03-22 16:18:54,,{}
25838,45,receipt_scan_started,2024-03-23 20:40:46,,{}
25839,45,receipt_scan_completed,2024-03-23 20:44:46,,{}
25840,45,incentive_viewed,2024-03-23 19:58:46,,{}
25841,730,receipt_scan_started,2024-03-06 19:43:17,,{}
25842,730,receipt_scan_completed,2024-03-06 19:44:17,,{}
25843,730,incentive_viewed,2024-03-06 18:59:17,,{}
25844,683,receipt_scan_started,2024-05-07 08:41:26,,{}
25845,683,receipt_scan_completed,2024-05-07 08:44:26,,{}
25846,683,incentive_viewed,2024-05-07 08:02:26,,{}
25847,65,receipt_scan_started,2024-03-16 19:47:42,,{}
25848,65,incentive_viewed,2024-03-16 19:06:42,,{}
25849,160,receipt_scan_started,2024-02-17 21:37:24,,{}
25850,160,receipt_scan_completed,2024-02-17 21:38:24,,{}
25851,160,incentive_viewed,2024-02-17 21:33:24,,{}
25852,652,receipt_scan_started,2024-04-23 17:00:03,,{}
25853,652,receipt_scan_completed,2024-04-23 17:02:03,,{}
25854,652,incentive_viewed,2024-04-23 16:11:03,,{}
25855,424,receipt_scan_started,2024-02-25 21:15:45,,{}
25856,424,receipt_scan_completed,2024-02-25 21:16:45,,{}
25857,1164,receipt_scan_started,2024-06-23 04:18:34,,{}
25858,1164,receipt_scan_completed,2024-06-23 04:20:34,,{}
25859,51,receipt_scan_started,2024-06-07 01:38:09,,{}
25860,51,receipt_scan_completed,2024-06-07 01:41:09,,{}
25861,927,receipt_scan_started,2024-05-09 14:24:02,,{}
25862,927,receipt_scan_completed,2024-05-09 14:25:02,,{}
25863,532,receipt_scan_started,2024-03-01 07:42:36,,{}
25864,877,receipt_scan_started,2024-01-20 12:34:37,,{}
25865,877,receipt_scan_completed,2024-01-20 12:37:37,,{}
25866,304,receipt_scan_started,2024-05-27 22:51:04,,{}
25867,304,receipt_scan_completed,2024-05-27 22:55:04,,{}
25868,1042,receipt_scan_started,2024-05-29 13:49:22,,{}
25869,1042,receipt_scan_completed,2024-05-29 13:51:22,,{}
25870,1042,incentive_viewed,2024-05-29 13:18:22,,{}
25871,864,receipt_scan_started,2024-06-28 10:32:15,,{}
25872,864,receipt_scan_completed,2024-06-28 10:33:15,,{}
25873,931,receipt_scan_started,2024-02-28 21:21:47,,{}
25874,931,receipt_scan_completed,2024-02-28 21:23:47,,{}
25875,436,receipt_scan_started,2024-04-10 16:01:10,,{}
25876,436,receipt_scan_completed,2024-04-10 16:02:10,,{}
25877,436,incentive_viewed,2024-04-10 15:19:10,,{}
25878,253,receipt_scan_started,2024-01-29 16:23:28,,{}
25879,253,receipt_scan_completed,2024-01-29 16:27:28,,{}
25880,1116,receipt_scan_started,2024-04-01 21:51:23,,{}
25881,1116,receipt_scan_completed,2024-04-01 21:52:23,,{}
25882,1116,incentive_viewed,2024-04-01 20:57:23,,{}
25883,707,receipt_scan_started,2024-06-16 09:00:22,,{}
25884,600,receipt_scan_started,2024-04-12 14:49:14,,{}
25885,600,receipt_scan_completed,2024-04-12 14:51:14,,{}
25886,1016,receipt_scan_started,2024-03-15 08:23:12,,{}
25887,1016,receipt_scan_completed,2024-03-15 08:27:12,,{}
25888,1016,incentive_viewed,2024-03-15 07:35:12,,{}
25889,372,receipt_scan_started,2024-06-28 10:16:27,,{}
25890,372,receipt_scan_completed,2024-06-28 10:19:27,,{}
25891,372,incentive_viewed,2024-06-28 09:29:27,,{}
25892,55,receipt_scan_started,2024-06-07 14:33:21,,{}
25893,55,receipt_scan_completed,2024-06-07 14:37:21,,{}
25894,1157,receipt_scan_started,2024-06-16 14:21:29,,{}
25895,1157,receipt_scan_completed,2024-06-16 14:26:29,,{}
25896,1157,incentive_viewed,2024-06-16 14:07:29,,{}
25897,253,receipt_scan_started,2024-06-14 19:14:29,,{}
25898,253,receipt_scan_completed,2024-06-14 19:17:29,,{}
25899,294,receipt_scan_started,2024-04-10 08:40:26,,{}
25900,294,receipt_scan_completed,2024-04-10 08:45:26,,{}
25901,389,receipt_scan_started,2024-03-14 07:12:05,,{}
25902,389,receipt_scan_completed,2024-03-14 07:13:05,,{}
25903,389,incentive_viewed,2024-03-14 06:27:05,,{}
25904,667,receipt_scan_started,2024-06-25 07:55:53,,{}
25905,667,receipt_scan_completed,2024-06-25 08:00:53,,{}
25906,316,receipt_scan_started,2024-04-16 19:10:42,,{}
25907,316,receipt_scan_completed,2024-04-16 19:15:42,,{}
25908,853,receipt_scan_started,2024-04-21 06:46:19,,{}
25909,853,receipt_scan_completed,2024-04-21 06:47:19,,{}
25910,839,receipt_scan_started,2024-05-23 06:38:13,,{}
25911,839,receipt_scan_completed,2024-05-23 06:39:13,,{}
25912,839,incentive_viewed,2024-05-23 05:42:13,,{}
25913,824,receipt_scan_started,2024-01-13 10:47:30,,{}
25914,824,receipt_scan_completed,2024-01-13 10:52:30,,{}
25915,174,receipt_scan_started,2024-02-04 22:11:34,,{}
25916,174,receipt_scan_completed,2024-02-04 22:16:34,,{}
25917,878,receipt_scan_started,2024-03-15 16:14:27,,{}
25918,878,receipt_scan_completed,2024-03-15 16:15:27,,{}
25919,782,receipt_scan_started,2024-06-12 18:32:10,,{}
25920,782,receipt_scan_completed,2024-06-12 18:33:10,,{}
25921,782,incentive_viewed,2024-06-12 17:59:10,,{}
25922,424,receipt_scan_started,2024-05-01 12:55:16,,{}
25923,424,receipt_scan_completed,2024-05-01 12:58:16,,{}
25924,833,receipt_scan_started,2024-04-06 10:28:55,,{}
25925,26,receipt_scan_started,2024-04-21 18:13:45,,{}
25926,26,receipt_scan_completed,2024-04-21 18:16:45,,{}
25927,481,receipt_scan_started,2024-06-13 14:07:59,,{}
25928,481,receipt_scan_completed,2024-06-13 14:10:59,,{}
25929,481,incentive_viewed,2024-06-13 13:11:59,,{}
25930,1002,receipt_scan_started,2024-06-19 11:35:47,,{}
25931,1002,receipt_scan_completed,2024-06-19 11:39:47,,{}
25932,1041,receipt_scan_started,2024-03-24 12:34:08,,{}
25933,1041,receipt_scan_completed,2024-03-24 12:36:08,,{}
25934,1041,incentive_viewed,2024-03-24 12:25:08,,{}
