purchase_id,user_id,product_id,quantity,price_paid,points_earned,purchased_at,day_of_week,hour_of_day
8303,869,40,3,6.47,13,2024-04-10 16:04:01,Wednesday,16
8304,724,15,1,7.47,37,2024-01-08 09:36:30,Monday,9
8305,1018,58,1,9.59,29,2024-02-18 08:35:59,Sunday,8
8306,80,6,3,23.9,72,2024-05-11 20:45:16,Saturday,20
8307,1016,96,2,6.84,34,2024-04-22 09:01:30,Monday,9
8308,850,62,2,17.3,35,2024-01-21 13:29:49,Sunday,13
8309,1050,32,1,6.59,33,2024-01-20 20:58:29,Saturday,20
8310,788,68,1,7.94,24,2024-06-04 13:33:24,Tuesday,13
8311,87,30,1,2.76,3,2024-02-20 08:46:50,Tuesday,8
8312,1139,2,1,5.3,26,2024-03-15 11:46:21,Friday,11
8313,475,69,2,9.49,19,2024-02-06 16:25:27,Tuesday,16
8314,328,81,1,4.17,8,2024-01-31 21:44:12,Wednesday,21
8315,394,91,4,32.76,33,2024-06-16 14:13:33,Sunday,14
8316,887,31,1,4.54,5,2024-06-08 11:17:27,Saturday,11
8317,253,7,1,2.57,3,2024-02-08 19:06:49,Thursday,19
8318,284,84,4,15.46,15,2024-04-04 17:24:46,Thursday,17
8319,305,29,1,2.15,2,2024-05-01 06:28:42,Wednesday,6
8320,753,51,1,5.59,6,2024-02-07 19:23:54,Wednesday,19
8321,150,78,1,9.69,19,2024-05-03 19:15:27,Friday,19
8322,931,51,3,17.21,17,2024-03-15 16:38:59,Friday,16
8323,300,46,1,3.64,4,2024-06-06 21:01:12,Thursday,21
8324,868,75,5,32.08,32,2024-06-03 18:14:49,Monday,18
8325,253,11,1,6.33,19,2024-01-08 17:08:44,Monday,17
8326,350,20,2,7.12,36,2024-06-09 10:39:54,Sunday,10
8327,508,72,2,18.32,18,2024-04-14 18:33:05,Sunday,18
8328,619,29,1,2.19,2,2024-02-20 07:45:53,Tuesday,7
8329,150,10,1,6.71,13,2024-01-29 14:32:52,Monday,14
8330,824,79,3,8.06,24,2024-02-24 14:06:35,Saturday,14
8331,19,21,1,8.68,17,2024-02-04 02:06:33,Sunday,2
8332,605,18,2,5.26,11,2024-05-28 16:29:56,Tuesday,16
8333,171,18,2,5.29,11,2024-02-10 17:51:30,Saturday,17
8334,826,23,2,6.81,34,2024-04-14 09:34:26,Sunday,9
8335,1110,80,1,9.17,46,2024-05-29 20:24:42,Wednesday,20
8336,1160,31,2,6.5,6,2024-06-05 07:14:39,Wednesday,7
8337,420,80,1,8.9,44,2024-02-05 11:58:18,Monday,11
8338,831,12,1,7.25,36,2024-03-13 07:02:33,Wednesday,7
8339,1114,82,2,13.83,28,2024-05-29 09:01:08,Wednesday,9
8340,290,67,1,7.38,22,2024-02-23 16:45:30,Friday,16
8341,207,7,4,10.51,11,2024-06-06 10:33:21,Thursday,10
8342,493,11,1,6.31,19,2024-01-03 00:48:47,Wednesday,0
8343,511,59,2,7.13,14,2024-03-05 09:44:50,Tuesday,9
8344,307,96,3,10.62,53,2024-06-16 12:04:13,Sunday,12
8345,851,98,1,2.74,3,2024-06-22 09:40:01,Saturday,9
8346,160,34,1,2.84,14,2024-05-18 21:35:41,Saturday,21
8347,10,59,1,3.66,7,2024-03-30 17:30:47,Saturday,17
8348,232,66,2,8.15,41,2024-01-20 21:01:36,Saturday,21
8349,290,8,1,7.42,15,2024-02-23 12:49:18,Friday,12
8350,1110,26,3,20.54,103,2024-04-11 07:02:51,Thursday,7
8351,627,81,1,4.03,8,2024-01-13 10:00:49,Saturday,10
8352,943,31,1,4.73,5,2024-03-12 18:47:49,Tuesday,18
8353,882,11,1,4.39,13,2024-03-08 12:59:42,Friday,12
8354,422,36,1,7.9,24,2024-06-15 22:02:23,Saturday,22
8355,791,58,3,27.45,82,2024-06-13 12:40:28,Thursday,12
8356,32,31,2,9.22,9,2024-03-17 10:05:03,Sunday,10
8357,212,85,2,14.26,71,2024-03-23 01:41:36,Saturday,1
8358,287,35,5,12.36,12,2024-01-09 14:53:08,Tuesday,14
8359,711,80,3,27.82,139,2024-05-19 20:14:35,Sunday,20
8360,1048,86,1,3.44,10,2024-04-22 00:25:56,Monday,0
8361,253,39,1,5.52,11,2024-06-12 07:45:37,Wednesday,7
8362,8,8,3,22.09,44,2024-06-28 17:03:42,Friday,17
8363,279,90,1,4.33,13,2024-03-19 12:10:43,Tuesday,12
8364,698,34,1,2.82,14,2024-06-29 12:15:13,Saturday,12
8365,253,57,2,9.79,49,2024-05-12 18:19:01,Sunday,18
8366,771,80,1,9.15,46,2024-03-05 17:21:46,Tuesday,17
8367,658,30,1,3.03,3,2024-05-14 20:51:07,Tuesday,20
8368,1166,61,1,8.77,44,2024-03-09 06:30:34,Saturday,6
8369,884,85,3,30.38,152,2024-06-22 17:56:11,Saturday,17
8370,876,73,3,16.21,32,2024-01-24 03:00:43,Wednesday,3
8371,146,45,1,3.79,19,2024-02-12 14:06:31,Monday,14
8372,805,73,1,5.62,11,2024-05-28 08:15:34,Tuesday,8
8373,674,55,1,4.76,14,2024-01-04 21:34:12,Thursday,21
8374,533,67,1,7.37,22,2024-01-15 06:29:10,Monday,6
8375,287,27,1,5.56,28,2024-03-03 21:44:22,Sunday,21
8376,423,22,1,7.26,36,2024-03-14 20:02:34,Thursday,20
8377,1063,2,1,5.38,27,2024-01-25 21:34:21,Thursday,21
8378,1011,96,2,6.96,35,2024-05-22 20:14:38,Wednesday,20
8379,1015,67,1,7.66,23,2024-04-09 09:14:54,Tuesday,9
8380,687,95,1,9.53,19,2024-04-04 20:58:10,Thursday,20
8381,306,91,1,7.96,8,2024-04-03 16:39:55,Wednesday,16
8382,13,2,1,5.28,26,2024-03-12 11:55:01,Tuesday,11
8383,694,94,1,4.53,23,2024-02-16 14:46:32,Friday,14
8384,891,11,2,12.67,38,2024-06-16 20:34:13,Sunday,20
8385,197,91,1,7.93,8,2024-04-23 16:46:47,Tuesday,16
8386,186,52,1,3.94,12,2024-02-01 06:24:24,Thursday,6
8387,167,13,2,15.91,16,2024-01-10 10:42:43,Wednesday,10
8388,738,95,1,9.54,19,2024-05-11 14:20:18,Saturday,14
8389,828,82,1,6.76,14,2024-05-26 19:07:56,Sunday,19
8390,380,73,1,4.8,10,2024-04-04 05:38:01,Thursday,5
8391,84,13,3,23.98,24,2024-03-15 11:09:34,Friday,11
8392,724,26,2,14.18,71,2024-04-11 09:30:40,Thursday,9
8393,410,21,5,43.24,86,2024-01-01 21:10:37,Monday,21
8394,1138,17,1,9.5,28,2024-03-29 13:09:28,Friday,13
8395,112,99,3,26.14,131,2024-02-19 22:54:51,Monday,22
8396,621,32,1,6.73,34,2024-01-02 10:49:54,Tuesday,10
8397,155,80,1,8.92,45,2024-02-04 12:04:06,Sunday,12
8398,1142,55,1,4.89,15,2024-02-03 15:17:06,Saturday,15
8399,795,23,4,13.51,68,2024-02-01 22:21:40,Thursday,22
8400,124,45,1,3.77,19,2024-02-27 08:48:47,Tuesday,8
8401,968,25,1,6.41,19,2024-01-26 17:42:41,Friday,17
8402,50,43,1,4.18,21,2024-01-23 06:05:48,Tuesday,6
8403,19,23,1,3.31,17,2024-01-30 10:16:03,Tuesday,10
8404,611,91,1,8.22,8,2024-05-12 15:51:03,Sunday,15
8405,230,74,2,9.28,9,2024-05-25 16:30:52,Saturday,16
8406,876,3,3,9.97,10,2024-05-05 09:30:56,Sunday,9
8407,253,19,1,9.16,18,2024-04-27 10:59:59,Saturday,10
8408,680,58,2,19.25,58,2024-02-10 19:56:09,Saturday,19
8409,201,26,2,13.56,68,2024-05-07 07:35:36,Tuesday,7
8410,78,19,1,9.66,19,2024-03-30 19:15:37,Saturday,19
8411,253,7,1,2.62,3,2024-02-05 20:36:32,Monday,20
8412,1028,52,1,5.93,18,2024-01-25 16:04:29,Thursday,16
8413,394,10,1,6.81,14,2024-04-03 21:17:56,Wednesday,21
8414,417,73,1,5.4,11,2024-03-17 06:09:40,Sunday,6
8415,699,41,1,2.28,7,2024-02-08 17:09:05,Thursday,17
8416,224,20,2,10.78,54,2024-03-28 05:36:44,Thursday,5
8417,567,96,1,3.54,18,2024-06-17 06:07:18,Monday,6
8418,337,6,2,12.07,36,2024-04-04 09:38:17,Thursday,9
8419,61,19,1,9.66,19,2024-02-04 16:46:44,Sunday,16
8420,231,78,1,9.65,19,2024-04-06 06:53:41,Saturday,6
8421,782,50,2,8.11,24,2024-05-25 13:35:20,Saturday,13
8422,1138,78,1,9.75,20,2024-03-16 11:30:07,Saturday,11
8423,253,12,1,7.52,38,2024-05-10 13:16:38,Friday,13
8424,253,3,4,13.0,13,2024-04-27 22:51:55,Saturday,22
8425,663,50,3,12.09,36,2024-04-25 12:54:49,Thursday,12
8426,508,17,1,9.56,29,2024-03-10 05:41:39,Sunday,5
8427,951,32,4,27.01,135,2024-03-06 12:37:44,Wednesday,12
8428,50,27,1,5.3,26,2024-03-25 11:18:51,Monday,11
8429,676,100,2,16.18,16,2024-05-22 17:41:50,Wednesday,17
8430,841,22,1,7.07,35,2024-01-15 09:49:03,Monday,9
8431,237,89,1,3.88,12,2024-02-24 06:26:06,Saturday,6
8432,1064,6,1,7.91,24,2024-06-03 06:31:14,Monday,6
8433,300,9,2,17.3,86,2024-05-24 12:48:16,Friday,12
8434,372,47,1,3.33,3,2024-04-22 11:33:49,Monday,11
8435,338,12,1,7.42,37,2024-04-20 14:27:03,Saturday,14
8436,478,98,2,5.43,5,2024-03-21 13:08:26,Thursday,13
8437,1067,91,2,16.13,16,2024-04-10 12:30:15,Wednesday,12
8438,674,65,1,3.29,7,2024-03-21 17:01:46,Thursday,17
8439,289,47,1,2.62,3,2024-05-11 08:28:36,Saturday,8
8440,565,30,1,2.65,3,2024-05-15 19:18:22,Wednesday,19
8441,645,20,1,5.26,26,2024-02-08 20:55:51,Thursday,20
8442,35,37,5,32.72,164,2024-03-11 12:17:43,Monday,12
8443,253,18,1,2.66,5,2024-01-07 09:59:17,Sunday,9
8444,630,86,3,10.6,32,2024-02-11 14:32:47,Sunday,14
8445,105,8,1,7.62,15,2024-01-19 17:41:16,Friday,17
8446,796,6,1,8.15,24,2024-01-07 18:54:16,Sunday,18
8447,1011,93,2,14.91,45,2024-04-16 01:15:43,Tuesday,1
8448,45,75,1,5.66,6,2024-03-04 14:31:42,Monday,14
8449,976,2,1,5.4,27,2024-02-13 19:23:58,Tuesday,19
8450,687,15,1,7.68,38,2024-06-25 16:36:13,Tuesday,16
8451,27,14,3,15.27,76,2024-06-02 21:47:42,Sunday,21
8452,493,41,3,8.86,27,2024-04-27 00:51:08,Saturday,0
8453,102,68,2,13.32,40,2024-06-24 10:37:52,Monday,10
8454,55,16,5,25.33,51,2024-04-23 16:26:01,Tuesday,16
8455,239,11,2,13.18,40,2024-05-04 08:33:19,Saturday,8
8456,210,65,1,2.9,6,2024-05-23 21:07:53,Thursday,21
8457,664,95,1,8.29,17,2024-06-27 09:10:07,Thursday,9
8458,380,1,1,4.18,21,2024-02-13 16:18:36,Tuesday,16
8459,253,39,1,5.69,11,2024-01-08 14:58:41,Monday,14
8460,343,93,1,7.17,22,2024-01-07 13:08:21,Sunday,13
8461,160,3,1,3.25,3,2024-02-26 09:47:22,Monday,9
8462,50,70,2,8.4,17,2024-04-03 12:20:30,Wednesday,12
8463,199,39,3,16.71,33,2024-03-16 11:20:27,Saturday,11
8464,343,9,1,5.83,29,2024-04-30 06:48:38,Tuesday,6
8465,371,71,1,2.38,7,2024-06-30 07:02:13,Sunday,7
8466,532,27,1,5.41,27,2024-02-15 18:46:29,Thursday,18
8467,693,9,1,8.64,43,2024-05-11 06:34:11,Saturday,6
8468,1128,79,1,2.71,8,2024-06-06 11:13:46,Thursday,11
8469,765,12,1,7.34,37,2024-04-21 18:48:43,Sunday,18
8470,838,85,1,9.93,50,2024-01-15 11:44:26,Monday,11
8471,989,25,1,5.82,17,2024-01-02 19:13:09,Tuesday,19
8472,705,5,1,8.89,44,2024-02-25 07:14:14,Sunday,7
8473,287,2,1,5.33,27,2024-06-20 06:57:28,Thursday,6
8474,1123,98,1,2.76,3,2024-04-14 06:59:23,Sunday,6
8475,1099,24,1,6.45,19,2024-02-01 11:37:06,Thursday,11
8476,825,43,1,4.14,21,2024-05-09 07:59:14,Thursday,7
8477,1118,77,1,2.14,2,2024-02-17 12:26:41,Saturday,12
8478,1113,90,2,8.79,26,2024-06-23 07:53:48,Sunday,7
8479,567,88,1,2.88,9,2024-01-25 19:08:01,Thursday,19
8480,80,87,1,6.22,12,2024-06-25 09:20:54,Tuesday,9
8481,177,74,3,13.91,14,2024-01-26 19:41:59,Friday,19
8482,391,4,3,28.92,29,2024-01-03 09:00:25,Wednesday,9
8483,32,94,1,4.39,22,2024-05-10 20:39:22,Friday,20
8484,905,96,1,3.48,17,2024-06-23 19:48:39,Sunday,19
8485,220,1,2,8.17,41,2024-03-31 13:00:46,Sunday,13
8486,793,20,1,5.45,27,2024-04-22 05:56:47,Monday,5
8487,700,30,1,2.95,3,2024-05-31 16:32:07,Friday,16
8488,407,25,1,6.09,18,2024-01-26 17:59:51,Friday,17
8489,705,59,3,10.53,21,2024-01-03 20:23:06,Wednesday,20
8490,275,38,3,25.65,77,2024-01-14 08:22:25,Sunday,8
8491,312,89,2,6.56,20,2024-06-15 20:15:01,Saturday,20
8492,445,20,1,5.53,28,2024-02-13 00:34:54,Tuesday,0
8493,496,47,1,3.37,3,2024-03-11 08:15:03,Monday,8
8494,578,18,1,2.73,5,2024-04-27 08:48:47,Saturday,8
8495,1000,57,3,14.71,74,2024-02-29 15:54:07,Thursday,15
8496,250,29,1,2.16,2,2024-04-03 20:15:43,Wednesday,20
8497,719,16,1,5.08,10,2024-06-22 13:20:13,Saturday,13
8498,664,58,1,6.42,19,2024-01-14 21:11:09,Sunday,21
8499,640,55,1,4.82,14,2024-01-15 16:39:02,Monday,16
8500,1036,63,1,2.21,11,2024-06-07 22:11:07,Friday,22
8501,1117,53,2,10.55,53,2024-06-02 07:45:03,Sunday,7
8502,228,99,2,17.44,87,2024-05-05 15:44:14,Sunday,15
8503,597,82,1,6.8,14,2024-02-18 19:33:51,Sunday,19
8504,253,69,2,9.88,20,2024-05-05 22:33:56,Sunday,22
8505,1138,15,1,7.58,38,2024-02-02 20:13:16,Friday,20
8506,466,57,1,5.01,25,2024-01-27 22:01:33,Saturday,22
8507,253,41,1,2.91,9,2024-06-26 21:57:16,Wednesday,21
8508,311,85,1,9.86,49,2024-05-02 08:10:58,Thursday,8
8509,325,33,2,16.59,17,2024-01-12 08:03:16,Friday,8
8510,1011,20,3,16.12,81,2024-04-20 21:37:28,Saturday,21
8511,93,4,2,19.94,20,2024-05-15 14:52:43,Wednesday,14
8512,415,89,1,3.73,11,2024-02-25 10:15:38,Sunday,10
8513,493,48,4,27.63,55,2024-01-06 09:05:30,Saturday,9
8514,523,16,2,10.15,20,2024-03-24 21:15:34,Sunday,21
8515,160,28,2,4.33,13,2024-01-26 18:34:39,Friday,18
8516,877,74,2,9.28,9,2024-03-30 09:52:55,Saturday,9
8517,996,59,1,3.49,7,2024-03-23 13:12:59,Saturday,13
8518,889,10,1,7.01,14,2024-06-10 06:12:33,Monday,6
8519,986,92,1,3.78,4,2024-02-21 21:33:27,Wednesday,21
8520,247,75,2,13.14,13,2024-06-28 13:53:05,Friday,13
8521,1047,43,1,4.18,21,2024-04-05 07:12:33,Friday,7
8522,1072,36,1,7.89,24,2024-02-29 10:20:40,Thursday,10
8523,58,62,2,17.03,34,2024-05-11 06:47:04,Saturday,6
8524,287,40,1,2.14,4,2024-04-25 11:12:12,Thursday,11
8525,915,76,1,3.08,3,2024-02-07 20:55:04,Wednesday,20
8526,61,93,1,7.34,22,2024-03-30 00:48:34,Saturday,0
8527,1026,68,1,8.23,25,2024-02-16 06:43:24,Friday,6
8528,398,1,1,4.19,21,2024-02-09 08:14:21,Friday,8
8529,232,90,1,4.35,13,2024-01-24 06:13:36,Wednesday,6
8530,220,1,1,4.16,21,2024-06-10 05:13:33,Monday,5
8531,969,25,3,19.15,57,2024-01-29 01:13:55,Monday,1
8532,516,27,4,21.66,108,2024-02-24 08:18:05,Saturday,8
8533,82,12,1,4.9,24,2024-01-09 18:43:59,Tuesday,18
8534,441,11,1,6.63,20,2024-04-27 07:57:45,Saturday,7
8535,468,1,4,16.5,82,2024-04-26 18:36:42,Friday,18
8536,644,29,2,4.3,4,2024-02-03 07:56:46,Saturday,7
8537,19,32,1,6.6,33,2024-03-07 07:56:02,Thursday,7
8538,383,3,1,3.44,3,2024-01-21 10:43:42,Sunday,10
8539,304,34,2,5.96,30,2024-03-16 09:00:35,Saturday,9
8540,45,92,3,11.51,12,2024-06-26 23:30:32,Wednesday,23
8541,102,22,1,7.03,35,2024-03-05 17:04:11,Tuesday,17
8542,816,13,2,15.65,16,2024-06-15 18:04:21,Saturday,18
8543,1084,22,1,7.08,35,2024-04-13 20:33:18,Saturday,20
8544,1056,73,3,16.2,32,2024-02-14 03:46:10,Wednesday,3
8545,742,65,1,3.3,7,2024-03-29 02:10:07,Friday,2
8546,606,20,2,10.96,55,2024-05-19 04:02:42,Sunday,4
8547,1121,44,2,13.72,27,2024-04-11 08:38:44,Thursday,8
8548,841,44,1,6.76,14,2024-05-13 19:27:24,Monday,19
8549,638,27,1,5.52,28,2024-05-29 20:19:37,Wednesday,20
8550,253,28,1,2.19,7,2024-05-28 05:12:26,Tuesday,5
8551,1051,100,2,16.0,16,2024-05-29 19:17:39,Wednesday,19
8552,1172,1,2,8.4,42,2024-05-27 07:31:25,Monday,7
8553,473,49,1,8.31,42,2024-01-12 18:03:50,Friday,18
8554,224,40,2,4.23,8,2024-05-16 05:37:07,Thursday,5
8555,724,8,3,21.83,44,2024-04-21 19:21:21,Sunday,19
8556,877,13,1,8.03,8,2024-06-29 14:43:54,Saturday,14
8557,1011,37,2,13.79,69,2024-02-13 06:26:45,Tuesday,6
8558,769,27,4,22.31,112,2024-01-19 11:41:15,Friday,11
8559,25,31,2,9.47,9,2024-05-16 05:30:26,Thursday,5
8560,397,54,1,4.12,21,2024-04-23 17:38:22,Tuesday,17
8561,410,48,2,11.32,23,2024-05-11 06:58:16,Saturday,6
8562,179,86,1,3.51,11,2024-02-10 10:10:45,Saturday,10
8563,852,82,1,6.89,14,2024-01-18 16:35:02,Thursday,16
8564,1157,50,1,3.43,10,2024-03-23 16:26:42,Saturday,16
8565,1019,81,2,8.43,17,2024-03-14 15:56:57,Thursday,15
8566,625,8,1,7.65,15,2024-05-12 02:57:59,Sunday,2
8567,778,84,1,3.93,4,2024-04-30 12:54:58,Tuesday,12
8568,1,67,2,14.79,44,2024-03-21 15:08:17,Thursday,15
8569,638,56,2,7.64,8,2024-06-16 07:38:02,Sunday,7
8570,954,14,2,9.05,45,2024-02-20 22:09:42,Tuesday,22
8571,977,73,1,5.7,11,2024-05-31 12:17:40,Friday,12
8572,919,77,1,2.35,2,2024-03-19 16:33:17,Tuesday,16
8573,522,34,1,2.94,15,2024-03-09 19:46:53,Saturday,19
8574,728,38,5,44.34,133,2024-01-13 00:31:41,Saturday,0
8575,1011,74,1,4.52,5,2024-03-10 20:26:22,Sunday,20
8576,195,27,1,5.55,28,2024-02-03 09:42:50,Saturday,9
8577,1041,5,1,6.33,32,2024-03-23 18:03:21,Saturday,18
8578,1158,15,1,7.57,38,2024-02-09 16:50:54,Friday,16
8579,635,12,1,6.84,34,2024-03-17 17:45:51,Sunday,17
8580,639,56,2,7.27,7,2024-05-29 10:16:38,Wednesday,10
8581,406,40,1,2.14,4,2024-05-10 20:04:02,Friday,20
8582,493,77,1,2.31,2,2024-05-31 21:11:59,Friday,21
8583,816,24,2,13.43,40,2024-01-14 06:17:36,Sunday,6
8584,1055,64,2,10.39,31,2024-02-02 20:47:02,Friday,20
8585,1079,24,1,6.54,20,2024-02-12 11:10:13,Monday,11
8586,1020,98,3,8.41,8,2024-04-27 15:04:37,Saturday,15
8587,784,15,1,7.56,38,2024-03-20 20:05:02,Wednesday,20
8588,155,34,1,2.93,15,2024-01-23 20:12:29,Tuesday,20
8589,287,76,1,3.1,3,2024-04-11 20:53:49,Thursday,20
8590,1001,57,2,8.91,45,2024-02-03 13:35:30,Saturday,13
8591,45,42,1,2.09,2,2024-03-01 19:12:15,Friday,19
8592,779,58,1,9.26,28,2024-04-30 08:18:40,Tuesday,8
8593,335,40,1,2.11,4,2024-04-30 11:45:08,Tuesday,11
8594,294,8,2,14.87,30,2024-03-11 08:03:58,Monday,8
8595,293,13,1,5.31,5,2024-03-07 07:43:22,Thursday,7
8596,138,63,3,4.89,24,2024-02-20 06:28:07,Tuesday,6
8597,626,58,1,9.52,29,2024-02-05 07:52:28,Monday,7
8598,671,28,1,2.2,7,2024-01-05 22:24:13,Friday,22
8599,705,17,1,9.16,27,2024-03-22 15:22:42,Friday,15
8600,81,83,2,17.04,17,2024-01-02 12:27:46,Tuesday,12
8601,296,27,3,13.98,70,2024-06-28 07:28:57,Friday,7
8602,285,8,1,5.36,11,2024-06-08 17:54:22,Saturday,17
8603,507,52,1,4.21,13,2024-01-26 11:19:47,Friday,11
8604,539,90,1,4.46,13,2024-05-12 13:33:00,Sunday,13
8605,328,38,1,8.63,26,2024-03-25 02:59:29,Monday,2
8606,553,12,4,29.66,148,2024-01-09 08:14:10,Tuesday,8
8607,784,22,3,21.95,110,2024-01-06 22:22:04,Saturday,22
8608,223,8,2,14.98,30,2024-02-06 21:03:59,Tuesday,21
8609,6,31,3,13.61,14,2024-02-28 10:29:23,Wednesday,10
8610,724,38,2,17.66,53,2024-04-11 23:06:10,Thursday,23
8611,58,27,1,5.56,28,2024-04-08 07:46:56,Monday,7
8612,595,81,1,4.13,8,2024-06-03 21:15:24,Monday,21
8613,1093,50,1,4.02,12,2024-06-14 22:18:49,Friday,22
8614,1063,62,2,17.42,35,2024-06-17 13:05:00,Monday,13
8615,253,44,1,6.94,14,2024-03-26 05:22:55,Tuesday,5
8616,483,91,1,8.12,8,2024-06-07 02:49:53,Friday,2
8617,338,19,1,9.55,19,2024-02-17 10:11:24,Saturday,10
8618,733,52,1,5.83,17,2024-04-08 14:52:03,Monday,14
8619,732,65,1,3.19,6,2024-05-08 19:29:37,Wednesday,19
8620,89,49,1,8.28,41,2024-05-01 17:15:01,Wednesday,17
8621,498,87,2,12.95,26,2024-03-06 14:07:23,Wednesday,14
8622,239,37,1,6.67,33,2024-06-08 09:06:47,Saturday,9
8623,134,50,3,11.97,36,2024-01-20 18:14:01,Saturday,18
8624,1024,81,1,4.1,8,2024-02-09 15:05:07,Friday,15
8625,613,10,1,6.78,14,2024-01-07 23:53:15,Sunday,23
8626,877,56,1,3.8,4,2024-06-03 16:38:23,Monday,16
8627,1128,3,6,20.29,20,2024-06-07 20:50:59,Friday,20
8628,679,12,1,7.16,36,2024-02-14 22:29:24,Wednesday,22
8629,78,99,1,8.71,44,2024-05-06 08:42:32,Monday,8
8630,409,20,1,5.36,27,2024-05-26 07:22:44,Sunday,7
8631,160,82,1,6.79,14,2024-05-31 16:08:13,Friday,16
8632,739,89,1,3.72,11,2024-06-13 17:51:29,Thursday,17
8633,492,36,1,7.59,23,2024-06-13 22:46:43,Thursday,22
8634,73,18,2,5.23,10,2024-04-11 18:18:46,Thursday,18
8635,986,84,1,3.83,4,2024-06-25 21:34:06,Tuesday,21
8636,31,64,4,25.02,75,2024-06-05 16:54:12,Wednesday,16
8637,1108,34,1,2.9,14,2024-06-04 15:08:56,Tuesday,15
8638,1121,31,3,13.99,14,2024-05-04 17:30:24,Saturday,17
8639,1126,12,1,7.51,38,2024-06-25 16:52:56,Tuesday,16
8640,877,44,2,9.34,19,2024-02-12 14:22:05,Monday,14
8641,948,11,1,6.37,19,2024-05-21 07:42:00,Tuesday,7
8642,560,18,2,5.49,11,2024-04-04 11:29:03,Thursday,11
8643,363,65,1,2.32,5,2024-06-23 07:48:59,Sunday,7
8644,1081,15,3,22.75,114,2024-01-29 18:09:56,Monday,18
8645,852,61,1,8.77,44,2024-01-21 19:00:45,Sunday,19
8646,451,82,3,21.43,43,2024-06-25 10:54:05,Tuesday,10
8647,877,94,1,4.44,22,2024-03-05 07:33:31,Tuesday,7
8648,572,45,1,3.85,19,2024-04-23 13:23:46,Tuesday,13
8649,782,3,1,3.31,3,2024-05-02 09:08:22,Thursday,9
8650,160,71,1,2.39,7,2024-01-14 16:35:19,Sunday,16
8651,171,46,3,11.21,11,2024-06-11 16:11:37,Tuesday,16
8652,983,66,1,3.91,20,2024-01-28 14:51:23,Sunday,14
8653,38,73,1,5.68,11,2024-03-14 12:50:10,Thursday,12
8654,501,90,1,4.26,13,2024-03-07 21:35:11,Thursday,21
8655,357,80,1,9.15,46,2024-02-26 11:21:57,Monday,11
8656,43,43,4,16.42,82,2024-03-04 16:34:21,Monday,16
8657,508,4,1,9.86,10,2024-03-01 13:10:32,Friday,13
8658,714,11,1,6.42,19,2024-01-22 11:29:32,Monday,11
8659,619,20,1,5.52,28,2024-05-12 13:42:50,Sunday,13
8660,422,18,3,8.09,16,2024-06-01 12:40:40,Saturday,12
8661,599,81,3,12.2,24,2024-02-01 14:01:01,Thursday,14
8662,680,6,1,5.92,18,2024-05-18 12:10:31,Saturday,12
8663,37,61,1,8.75,44,2024-06-30 17:00:16,Sunday,17
8664,709,36,1,7.66,23,2024-06-04 19:02:30,Tuesday,19
8665,287,75,1,6.56,7,2024-06-11 17:24:59,Tuesday,17
8666,1011,8,1,7.58,15,2024-06-07 18:41:29,Friday,18
8667,404,75,1,6.61,7,2024-04-09 19:33:00,Tuesday,19
8668,369,59,1,3.52,7,2024-06-02 11:05:47,Sunday,11
8669,791,49,3,25.37,127,2024-03-25 08:52:45,Monday,8
8670,82,72,1,9.52,10,2024-04-30 10:53:30,Tuesday,10
8671,714,37,1,6.6,33,2024-06-17 18:08:14,Monday,18
8672,150,69,1,4.97,10,2024-03-08 13:29:14,Friday,13
8673,4,26,2,14.35,72,2024-03-09 12:13:53,Saturday,12
8674,640,20,1,5.49,27,2024-02-17 16:21:31,Saturday,16
8675,1037,74,2,8.96,9,2024-06-15 22:12:08,Saturday,22
8676,45,74,1,4.4,4,2024-03-16 06:44:05,Saturday,6
8677,12,55,1,4.56,14,2024-01-29 18:52:59,Monday,18
8678,372,94,1,4.36,22,2024-05-22 04:51:50,Wednesday,4
8679,379,31,1,4.67,5,2024-01-15 06:43:19,Monday,6
8680,736,25,3,18.92,57,2024-06-20 00:11:28,Thursday,0
8681,777,15,1,7.45,37,2024-02-14 16:20:20,Wednesday,16
8682,602,35,1,2.4,2,2024-05-15 08:02:06,Wednesday,8
8683,724,22,1,7.18,36,2024-02-18 00:18:47,Sunday,0
8684,1032,5,2,18.1,90,2024-06-24 11:20:31,Monday,11
8685,557,94,2,9.24,46,2024-01-26 16:38:56,Friday,16
8686,656,61,1,7.04,35,2024-06-20 15:48:47,Thursday,15
8687,492,67,2,11.54,35,2024-01-08 12:18:22,Monday,12
8688,991,42,1,2.09,2,2024-01-25 20:28:20,Thursday,20
8689,239,23,2,6.81,34,2024-03-07 22:21:46,Thursday,22
8690,667,87,1,4.81,10,2024-01-07 22:50:11,Sunday,22
8691,153,85,1,10.08,50,2024-06-23 07:03:31,Sunday,7
8692,256,94,1,4.61,23,2024-02-03 14:07:22,Saturday,14
8693,1170,14,1,5.17,26,2024-06-16 16:00:39,Sunday,16
8694,816,28,3,6.56,20,2024-01-18 13:00:34,Thursday,13
8695,1160,76,3,9.43,9,2024-01-24 11:45:35,Wednesday,11
8696,311,28,4,8.86,27,2024-05-10 20:05:59,Friday,20
8697,732,56,1,3.66,4,2024-02-20 07:23:03,Tuesday,7
8698,466,60,1,5.79,12,2024-04-06 01:04:47,Saturday,1
